host_super,room_score,room_guest_num,room_lag,host_id,room_bedroom_num,room_bathroom_num,host_info,room_value_rating,room_bed_num,host_member_since,host_response_rate,room_hosting_id,room_saved_to_wishlist_count,room_location,room_lng,room_price,room_amenity_num,host_response_time,room_title,host_name,room_home_tier,room_url,room_communication,room_guest_satisfaction_overall
True,5,2.0,30.646290868978838,45808103,1.0,1.0,"摄影师,爱电影,爱旅行,吃货一个...

欢迎找我约拍..",10,1.0,October 2015,100%,18368477,630,10,104.08258909750067,47,13,within an hour,成都春熙路太古里ifs步行可到/双地铁/投影仪/楼下吃的很多[摄影师的家],正,1,https://www.airbnb.com/rooms/18368477?location=Chengdu%2C%20Sichuan%2C%20China,10,95
False,4.5,2.0,30.645828889229154,134162862,1.0,1.0,,10,1.0,June 2017,100%,20183826,325,10,104.08199388096057,40,17,within an hour,新房特惠 太古里、IFS、春熙路、兰桂坊  纹身工作室主理人的家【百舍.紫生】,媛媛,1,https://www.airbnb.com/rooms/20183826?location=Chengdu%2C%20Sichuan%2C%20China,10,94
True,5,4.0,30.63964856580189,41023195,2.0,1.0,"Lucy,资深设计师,浸染了成都闲适气息的时尚达人。爱生活、爱工作、爱背上包五湖四海的跑。因新西兰的民宿之旅爱上了民宿,遂和朋友一起做了morning白日梦民宿系列,以设计师专业的眼光、处女座追求完美的严谨,为你营造家一样的温馨舒适、星级酒店的体验(人性化的服务体验)",10,2.0,August 2015,100%,19174620,638,10,104.09204653574666,52,18,within an hour,【云宿】无印良品风WUJI/市中心/九眼桥/太古里/春熙路/高空夜景河景房/,Morning,1,https://www.airbnb.com/rooms/19174620?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,5,8.0,30.648342820164302,111483579,4.0,4.0,,10,5.0,January 2017,100%,16782765,476,10,104.07165591258158,130,14,within an hour,近天府广场太古里春熙路精装大套四,Jing,1,https://www.airbnb.com/rooms/16782765?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,3.0,30.65113408651571,136483860,1.0,1.0,"喜欢旅游,运动。想认识更多的朋友,发现更多吃吃喝喝玩玩,和你一起分享美好的事物。",10,2.0,June 2017,100%,20533618,498,10,104.0874999302144,39,28,within an hour,【和风】春熙路太古里ifs|地铁旁|100寸投影|日式风格|设计师作品|,Jasmine,1,https://www.airbnb.com/rooms/20533618?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,5,6.0,30.646638499981652,132769778,3.0,2.0,"我是来自中国四川成都的一位职业主持人,性格活泼开朗,也特别喜欢旅游,特别是自由行,很喜欢认识各种有趣的人,了解他们的一些趣事,所以期待在每一次的旅途中遇见有缘的你!",10,3.0,May 2017,,20890166,286,10,104.08324014648748,49,15,,A【东方美】春熙路/IFS/太古里/天府广场/九眼桥/宽窄巷子/锦里/地铁,赖,1,https://www.airbnb.com/rooms/20890166?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,5,4.0,30.651642611551974,109190314,1.0,1.0,,10,1.0,December 2016,100%,17744136,14157,10,104.08171459391838,42,18,within an hour,【樱の屋】春熙路/太古里/兰桂坊地铁2/3号线直达日式和服榻榻米metro line 2/3,Yoyo,1,https://www.airbnb.com/rooms/17744136?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,5,2.0,30.64986223276951,152463465,1.0,1.0,爱美食爱旅行爱音乐还爱笑的女生,10,1.0,September 2017,100%,21919647,363,10,104.08515678513768,33,18,within an hour,『蜜语』甜蜜粉嫩系/市中心双地铁口/楼下就是太古里/春熙路/ifs/宽窄巷子/兰桂坊+密码入住,Aria,1,https://www.airbnb.com/rooms/21919647?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.651987461990544,141660500,1.0,1.0,"爱生活,爱旅游,爱一切美好的事物~",10,1.0,July 2017,100%,19976719,274,10,104.08681933532252,34,16,within an hour,【淼·森】拾柒Chengdu/下楼就是太古里/春熙路/ifs/近天府广场/宽窄巷子/九眼桥,冠,1,https://www.airbnb.com/rooms/19976719?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,5,2.0,30.650383989149535,132145083,1.0,1.0,生活,10,1.0,May 2017,100%,20200112,498,10,104.0828807148752,80,20,within an hour,浪游-停云【精致格调】【胶囊咖啡】成都市中心高档小区下楼太古里春熙路近九眼桥超高层天际线景观大阳台,小马,1,https://www.airbnb.com/rooms/20200112?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,4.5,2.0,30.651654901232767,39517018,1.0,1.0,,9,1.0,July 2015,100%,19137082,430,10,104.08490132500698,24,21,within an hour,【biubiu】出门就是春熙路市中心双地铁跃层温馨套房,Biubiu,1,https://www.airbnb.com/rooms/19137082?location=Chengdu%2C%20Sichuan%2C%20China,10,90
True,5,3.0,30.652517471366803,69147450,1.0,1.0,"Hi,我是鱼子酱,一名在川大读研的工科女,欢迎来到junglehouse。",10,1.0,April 2016,100%,15827046,1581,10,104.08478806317093,45,16,within an hour,【限时特价】[room4白鲸]设计师/地铁房/河景/离太古里几步路/周边好吃好玩 点头像看其他房源,鱼子酱,1,https://www.airbnb.com/rooms/15827046?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,5,3.0,30.64693334910942,104955958,1.0,1.0,,9,1.0,November 2016,100%,19853397,623,10,104.08133998313511,30,21,within an hour,春熙路、九眼桥、【可乐家的民宿】A温暖清新整套出租,陈,1,https://www.airbnb.com/rooms/19853397?location=Chengdu%2C%20Sichuan%2C%20China,10,96
False,5,4.0,30.651423939205046,138499620,2.0,1.0,,10,2.0,July 2017,,19963513,355,10,104.08710026203158,44,21,,【soft love】春熙路边/太古里旁/地铁房/熊猫基地/锦里/武侯祠宽窄巷子,果趣,1,https://www.airbnb.com/rooms/19963513?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,5,4.0,30.650776487147994,111403052,2.0,1.0,"来自成都的追风二逼少年

2B made in China",10,2.0,January 2017,100%,19310830,659,10,104.08541851000234,52,28,within an hour,【THE CEEN HOUSE】,Nova,1,https://www.airbnb.com/rooms/19310830?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,,2.0,30.655458330105514,73492246,1.0,1.0,旅行 电影 整理 猫和狗 音乐 摩托车,10,1.0,May 2016,100%,22714150,122,10,104.08321634689003,41,27,within an hour,【新房特惠】「红拂夜奔·谷雨」春熙路3分钟/ifs20米文艺复古整套房子,Harvey,1,https://www.airbnb.com/rooms/22714150?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.65102564080245,100321339,1.0,1.0,我是 洋洋CD 自己做旅行社的  喜欢到各地去旅游 也热爱设计 和几个朋友有个工作室 把自己的设计灵感 融入民宿之中 希望大家喜欢 ,10,1.0,October 2016,100%,22012400,374,10,104.08584378406206,45,43,within an hour,【EP·冷调系列1】CooL 阳台房(太古里店)楼下就是太古里/春熙路/IFS,洋洋cd,1,https://www.airbnb.com/rooms/22012400?location=Chengdu%2C%20Sichuan%2C%20China,10,97
False,5,2.0,30.652178894692057,164588539,1.0,1.0,"热情洋溢是我的最大特点,好交朋友是我最喜欢的事情,阳光开朗是我的写照。亦动亦静,没事沏一杯清茶,听听音乐,可以一个人享受宁静,也喜欢结交朋友一起分享快乐时光!",10,1.0,December 2017,100%,22786803,53,10,104.08521945779859,35,19,within an hour,【SWEET】@2/3号地铁双线/太古里/IFS/春熙路商圈/北欧甜美风⋯,Hong,1,https://www.airbnb.com/rooms/22786803?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,4.0,30.64717339598219,140148607,2.0,1.0,在还能折腾的人生里尽量折腾吧!,10,2.0,July 2017,100%,19144855,312,10,104.07265412748158,52,1,within an hour,Aine【落叶静美温馨二居室】春熙路IFS&amp;天府广场&amp;香槟广场&amp;太古里&amp;雕墅/新南门汽车站/3号地铁,思连,1,https://www.airbnb.com/rooms/19144855?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,5,6.0,30.651330806769604,156854488,3.0,1.0,,10,3.0,October 2017,,22194436,454,10,104.07914554479594,62,28,,【最远的故乡】春熙路/IFS/太古里/机场大巴\地铁口/九眼桥/兰桂坊/宽窄巷子\武侯祠锦里\熊猫,佳英,1,https://www.airbnb.com/rooms/22194436?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,4.5,4.0,30.647670741454984,101040000,2.0,2.0,,10,2.0,October 2016,100%,18397975,1069,10,104.07957039401819,45,18,within an hour,【琉·宿】成都春熙路/太古里/IFS/Loft跃层公寓/北欧极简风,木,1,https://www.airbnb.com/rooms/18397975?location=Chengdu%2C%20Sichuan%2C%20China,10,93
True,5,2.0,30.651730852778748,26934625,1.0,1.0,"致力于成为一个美好的人,希望参与关于美好的一切。喜欢家居、电影、音乐、旅行、鲁迅与安徒生、小王子等等等等。

希望我的房间能够为你的旅行增添真诚温暖的一笔,希望你是有趣的人。",10,1.0,January 2015,100%,18987466,952,10,104.08663524428388,37,21,within an hour,「童话」下楼就是春熙路太古里★九眼桥★宽窄巷子|双地铁口的浪漫梦幻公寓,半夏,1,https://www.airbnb.com/rooms/18987466?location=Chengdu%2C%20Sichuan%2C%20China,10,99
True,4.5,2.0,30.663119982962026,131985559,1.0,1.0,"“也许不同的人将在这里结下各自的殊胜之缘,进而在蒙昧的时光中找到自己的方向;但归根结底,所有的汇集都是偶然,所有的人都是过客。”
在成都始终喧嚣的夜里,我们会在暮色深处为您点起一盏灯。江湖夜雨,愿每位漂泊的游子都有家可依。
More than a home away from home. 宾至,如归。
wx:cdchuwu",10,1.0,May 2017,100%,22273857,85,10,104.08361078578466,55,14,within an hour,"【初五】小寒/双地铁(3,4号线)/春熙路/太古里/IFS/Central Cozy Apt",钰恒,1,https://www.airbnb.com/rooms/22273857?location=Chengdu%2C%20Sichuan%2C%20China,10,94
True,5,3.0,30.649241878004517,109190314,1.0,1.0,,10,1.0,December 2016,100%,20970700,5857,10,104.08628300812697,36,18,within an hour,网红房【幸】传统日式 和服秀榻榻米 步行春熙太古宽窄巷子/天府广场/锦里/武侯祠  地铁,Yoyo,1,https://www.airbnb.com/rooms/20970700?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,15.0,30.626619412967806,139545894,4.0,3.0,,10,8.0,July 2017,100%,20447532,328,10,104.05455618079937,176,21,within an hour,地铁旁玉林小酒馆私家别墅花园洋房 临春熙路/太古里/锦里/武侯祠/宽窄巷子/杜甫草堂/金沙遗址,璐璐,1,https://www.airbnb.com/rooms/20447532?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,4.0,30.654023962123084,154335543,1.0,1.0,"我是蜗牛,叫我牛牛就好了,我特喜欢画画,是名纹身师,来成都玩,不仅带你找到好吃好玩的地方,还能教你画画,给你做纹身哦^_^",10,2.0,October 2017,100%,21327179,141,10,104.07021653388924,27,43,within an hour,太古里盐市口春熙商圈11楼阳光充沛双大床整租,元,1,https://www.airbnb.com/rooms/21327179?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.640903972115535,82427556,2.0,1.5,"        我是一个电视工作者,在地方电视台工作了近十年,慢慢发现自己内心对生活有了更多的渴望,于是开了一家小小的咖啡馆。每天和我的爱好在一起。品着各种豆子的不同风味,享受每天的悠闲时光...
       我喜欢看着形形色色的人们来到咖啡馆。有的来享受午后时光,有的喝完匆匆离开,有的会和我聊聊天,有的我们成为了朋友..在这里遇到很多有趣的人,讲着他们各自的故事,这种感觉太棒了!接下来我便一发不可收拾的爱上了这样的生活,和妻子双双辞去稳定的工作,把所有的积蓄换了一辆房车,准备去感受这个世界更多的美好与未知.....慢慢觉得和客人在咖啡馆的时间太短暂,所以,把民宿开进咖啡馆里,要知道,你在成都游玩之余,还有个朋友在咖啡馆里等你..我喜欢做吃的,擅长川味,如果你需要,我可以准备一桌地道的川菜等着你,再或者能与你交流川菜与其它菜系的不同和精髓。",10,3.0,July 2016,97%,21048367,292,10,104.08340468769836,79,20,within an hour,【故驿】9️咖啡夫妇邀您【住进咖啡馆】整套/纯木私享大露台/九眼桥高层绝美景观,C,1,https://www.airbnb.com/rooms/21048367?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,5,4.0,30.65222185880464,45627283,1.0,1.0,"Hi there, Welcome!

Thank you for checking my profile and listing! 

 I’m ke. I love traveling and have been lots of place. After having great experience with  Airbnb, my brother and I are having this place for travelers just like us . We want you to have a nice and comfortable place during your stay in Chengdu.

Please feel free to contact us, whether about the listing or your visiting. We'd love to share  with you. 

Hope you enjoy your exploring in this great city/State/Country!",10,2.0,October 2015,100%,19894503,703,10,104.08673066144972,31,19,within an hour,Green Room太古里春熙路,Keyuan,1,https://www.airbnb.com/rooms/19894503?location=Chengdu%2C%20Sichuan%2C%20China,10,95
True,,4.0,30.660392098617347,10919936,2.0,2.0,"大家好,我们是东家新民宿的运营者雨润和小黑,很高兴与你在旅途中相遇。

打造一个精品的、特别的、高品质的酒店是我们一直以来的梦想,所以我们创办了东家新民宿。我们的从装修、软装、配饰、电器都经过精心设计和挑选。包括床上用品、浴巾毛巾,全部选用了超5星级的标准。

雨润是互联网行业产品经理出身,现在是成都匹体科技的CEO,雨润虽然不是处女座,但对于自己的产品可以说是精细到每一个像素,可以说是非常较真。容不得一点瑕疵,这点在我们民宿上也有体现。

小黑也是成都匹体科技的创始人,热爱健身,准确说是酷爱健身。每天都要去健身,也喜欢和热爱运动的人交朋友。现在在全职负责民宿的运营~说不定你们能在旅途中与小黑见面。",9,2.0,December 2013,100%,22316698,67,10,104.07409550012505,122,25,within an hour,"天幕凌风阁-东家新民宿,市中心超五星270度落地环幕无敌景观公寓,俯览成都!5分钟步行太古里!地铁旁",雨润,1,https://www.airbnb.com/rooms/22316698?location=Chengdu%2C%20Sichuan%2C%20China,10,90
False,,2.0,30.648030056775713,85093373,1.0,1.0,"我家房全是:电梯房、
       绝对低价、地铁旁、市区

我四川师范大学学士学位毕业
32岁女性,早几年开房产类公司
现增加了民宿,始终在房子里打转,
不算最好,但性价比绝对最高。

希望大家私下多帮我提意见,
有你们的帮助,我会做得更好。


",10,1.0,July 2016,100%,22536509,49,10,104.08244974798022,31,22,within an hour,20市区豪宅电梯房密码锁春熙路东大街太古里超低价,太古里,1,https://www.airbnb.com/rooms/22536509?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.65255643009894,132145083,1.0,1.0,生活,10,1.0,May 2017,100%,20288970,267,10,104.08102828181123,70,31,within an hour,浪游-荣木【中式旧物】【黑胶唱片】【茶韵】成都市中心高档小区楼下春熙路太古里近九眼桥超广高层大阳台,小马,1,https://www.airbnb.com/rooms/20288970?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,4.0,30.64685806378265,73518448,2.0,1.0,,10,2.0,May 2016,100%,22402406,219,10,104.09434106535326,60,44,within an hour,【Into wild】in center of city near Chunxi road,Jiayue,1,https://www.airbnb.com/rooms/22402406?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,6.0,30.640269108719682,169194248,3.0,2.0,一定给您最优质的服务,,3.0,January 2018,100%,22870288,15,,104.11428873130367,78,25,within an hour,"近春熙路,太古里,宽窄巷子,火车东站,地铁口商圈套房",恒勋,1,https://www.airbnb.com/rooms/22870288?location=Chengdu%2C%20Sichuan%2C%20China,,
True,5,2.0,30.651224090907434,24693317,1.0,1.0,"平生所愿行万里路,吃天下美食。爱生活和艺术,本专业雕塑,副业文身。希望我们能成为朋友,也希望您的旅途漫长,充满奇迹和发现。",10,1.0,December 2014,100%,21037088,680,10,104.08456874143421,92,41,within an hour,Iceland|City Center/2min to Taikoo Li/IFS,Lynn,1,https://www.airbnb.com/rooms/21037088?location=Chengdu%2C%20Sichuan%2C%20China,10,98
True,5,2.0,30.637881798718237,114794383,1.0,1.0,,10,1.0,February 2017,100%,21270293,176,10,104.09400941090686,23,26,within an hour,Jeffrey's House Master bedroom/Jiuyanqiao/,杰弗里,1,https://www.airbnb.com/rooms/21270293?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.65201666585811,144598813,1.0,1.0,"Hi,我是猪猪侠,一个爱吃、爱玩儿,爱旅行的成都小亲。我喜欢旅游、运动,也是个十足的电影迷,期待来自世界各地的朋友来我家住,和我分享你们的旅行故事和欢乐时光!",10,2.0,August 2017,100%,21907772,318,10,104.07933931779033,27,34,within an hour,【四时/心意】Chengdu[自助入住]可加床/楼下春熙路/ifs太古里/市中心/成都最核心路段,猪猪侠,1,https://www.airbnb.com/rooms/21907772?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,3.0,30.654381776010197,158119211,2.0,1.0,"快乐就像毛毛雨,只要伸手就可以接到。",10,2.0,November 2017,100%,19893689,106,10,104.06885055443429,37,22,within an hour,【粉憩小窝】春熙路&amp;IFS/太古里/天府广场少女两居室,哈哈狗,1,https://www.airbnb.com/rooms/19893689?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,5,2.0,30.652151065595408,144461215,1.0,1.0,"职业游戏艺术家/设计师从业15年以上,射手座,经历过生离死别,背信弃义,依然相信人性本善。
喜欢摄影,旅游,画画,游戏,动漫,美食,帅哥美女,一切有趣的事物。
做游戏,开纹身店,投餐饮,开民宿........继续行走在特立独行的路上
走出半生,归来仍是少年
希望能喜欢我为你安排的",10,1.0,August 2017,100%,20673022,97,10,104.08177800796548,65,50,within an hour,新房特惠|周庄★物方生|艺术家豪宅|270°天际线|太古里IFS春熙路|市中心双地铁|落日雪山景观房,周大小姐,1,https://www.airbnb.com/rooms/20673022?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,2.0,30.650600962038652,164210127,1.0,1.0,"Hi,这里是Yina,房东是两个喜欢旅行热爱生活的女孩,想要把成都这座城市休闲舒适风格的生活氛围带给你们。我们用心布置房间的每一件家具饰物,从入住者最真切的需要出发,希望你们喜欢我们的房子。",10,1.0,December 2017,100%,22461739,22,10,104.08616795182289,44,13,within an hour,【寒舍】春熙路/太古里/投影仪/宽窄巷子/双地铁口,Yina,1,https://www.airbnb.com/rooms/22461739?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,,4.0,30.64890901152656,162731203,2.0,1.0,,10,2.0,December 2017,100%,22722261,49,10,104.08304453776081,96,46,within an hour,市中心/春熙路/太古里/宽窄巷子/兰桂坊/江景/简约双卧套房,云起优享服务公寓,1,https://www.airbnb.com/rooms/22722261?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,7.0,30.651978473857763,84842334,3.0,2.0,"性格活泼开朗,喜欢交朋友,喜欢接触新鲜事物,爱好运动,特别是乒乓球和羽毛球,平时也下下棋打打麻将,也喜欢旅行。",10,4.0,July 2016,93%,22428961,549,10,104.08730449271573,96,20,within an hour,【抓梦物语】复式三层/大露台/正对太古里/IFS/春熙路/天府广场/地铁口/市中心,Robin,1,https://www.airbnb.com/rooms/22428961?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,5,2.0,30.652640089581084,109073576,1.0,1.0,"一个可爱的美少女,哈哈",10,1.0,December 2016,100%,21002403,4405,10,104.08640773424878,14,23,within an hour,【DUDUSA·画】春熙路/太古里/兰桂坊 双地铁口 阁楼 超大露台画室艺术风,Linda,1,https://www.airbnb.com/rooms/21002403?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.64998101774874,150899983,2.0,1.0,,10,2.0,September 2017,100%,21082041,231,10,104.0734602400404,35,35,within an hour,A《熊猫之家》温馨二居室/天府广场/春熙路/太古里/IFS,小梦,1,https://www.airbnb.com/rooms/21082041?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,5,5.0,30.65055885601169,155331173,3.0,2.0,"我爱成都,希望你也能爱上成都!",10,3.0,October 2017,,15962470,549,10,104.08727939612822,90,21,,A house【一期一会~成都】春熙路地铁口/太古里/IFS,小小语,1,https://www.airbnb.com/rooms/15962470?location=Chengdu%2C%20Sichuan%2C%20China,10,98
False,,6.0,30.64970046691808,161076358,3.0,1.0,"四川本地娃,热爱旅游,旅游达人,从事旅游行业多年,如果你想要了解四川以及成都的旅游事情,都可以来聊聊哦!~",10,3.0,December 2017,100%,22642676,61,10,104.08746963361506,52,25,within an hour,"有屋|太古里商圈内,近九眼桥、春熙路市区河景110平米的大三居室!地铁房、交通方便!宜居6人!",有屋—洁,1,https://www.airbnb.com/rooms/22642676?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.649938075177793,59165465,1.0,1.0,,10,1.0,February 2016,100%,20870343,213,10,104.08656238077978,44,34,within an hour,新房特惠【玖月 September】市中心/太古里/春熙路/,Miley,1,https://www.airbnb.com/rooms/20870343?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.650435010694938,147515562,1.0,1.0,"你好,房东是一名资深的家庭主妇(/笑,房屋平时由房东自己收拾打扫,网上与房客沟通呢,则由房东她那帅气热情可爱善良的在上大学的儿子来负责,没错也就是我(/doge。如果您对房源周边交通路线不熟悉,或是想要在这里好好玩耍一番却“无处下手”,我们都会有精心制作的吃喝行攻略提供,虽不权威,但却都是亲历所录喔。希望来到成都的房客们都能耍得安逸,吃的巴适,住得舒适(/撒花。",10,2.0,August 2017,100%,22712020,112,10,104.08655698316338,36,12,within an hour,【新房特惠】【抹茶】楼下太古里春熙路/市中心双地铁/家庭影院,李二姐,1,https://www.airbnb.com/rooms/22712020?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,2.0,30.647099722601467,59168243,1.0,1.0,爱装修、爱分享、爱旅行!,10,1.0,February 2016,100%,22623596,54,10,104.08375471784301,84,23,within an hour,[云曦-享]太古里/地暖/投影/天际/景观/轻奢套二,Jane,1,https://www.airbnb.com/rooms/22623596?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,6.0,30.63924386113133,23566741,3.0,2.0,"我叫May,旅游及瑜伽爱好者,每天打理自己的生意,照顾小孩和练瑜伽。自从开始做bnb,觉得好玩又新奇,认识五湖四海朋友的感觉真奇妙,随时联系我问询成都逛吃逛吃的生活吧,乐意认识你们!
My name is May。I love music, travel and Yoga. Chengdu is a wonderful place having lots of interests: Panda House, Width Alley etc.  I am the lucky person to be born here and enjoy the daily life of taking care of family business and my child. It is excellent to meet friends over the world, so don't hesitate to contact me for travel tips in Chengdu! You will experience the authentic Chengdu life from here!",10,3.0,November 2014,100%,20125438,378,10,104.09372348638468,65,32,within an hour,【Fusion#4】悦融居三室无敌河景豪宅特价钜惠九眼桥|廊桥|兰桂坊|春熙路,May,1,https://www.airbnb.com/rooms/20125438?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,,8.0,30.64668259980018,42262555,3.0,2.0,"       我爱吃冰淇淋.....
  我喜欢白色,因为它是青春的颜色.
  我喜欢黑色,因为它是优雅高贵的代表色.
  我喜欢红色.因为它是个性和自信的表率.
  我喜欢旅游.因为它让我觉得没有白白在这世上走一回...
       喜欢收集小石块、贝壳、糖纸、名信片、干花及落叶.
  我此生织过两条围巾,一条给妹妹,一条给自己,
  我用三只香水,一只清新让人纯粹, 一只馥郁给人温暖,一只男士香水,中性而知性......
  我欣赏有麦肤色的男士,并且要有和煦的笑容.但外型不能像山顶洞人
  我自幼画画,但是没有很喜欢的流派.我绘画方面的长处仅仅是线条优美流畅.
  我小时的愿望是做一名出色的画家.
       我在一些事情上也许考虑的不够周全,但是是善良的,毕淑敏的一篇散文提到要表扬一位女子,若不美丽,可称赞其有气质,若没气质,可称赞其内涵深厚,若什么都没有,便说:你是一位善良的女子。而对我而言,善良是一种天性。",,4.0,August 2015,99%,22789450,10,,104.07981852514622,88,39,within an hour,市中心大平层套三带阳台/春熙路/太古里/九眼桥/宽窄巷子/锦里武侯祠/天府广场,Weijia,1,https://www.airbnb.com/rooms/22789450?location=Chengdu%2C%20Sichuan%2C%20China,,
False,5,6.0,30.650277896097975,158905964,3.0,1.0,"主修建筑学辅修金融,最爱的长篇小说是源泉,所以我的名字来源于女主Dominica。被誉为海上建筑师的男主Roark为女主设计了一座靠海的房子,我为你们也精心设计了遍布成都大街小巷的优选民宿。希望大家都能在入住后感受到“一生一世一双人,半醉半醒半浮生”的成都生活~",10,3.0,November 2017,100%,22606084,182,10,104.08602112209702,65,14,within an hour,【邂逅coco小姐】地铁2#东门大桥高奢跃层巨幕投影三居/太古里临博舍酒店/春熙路/天府广场/ifs,Dominica,1,https://www.airbnb.com/rooms/22606084?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.64729291953946,52376627,2.0,1.0,,10,2.0,December 2015,100%,22268104,121,10,104.08399241930177,115,19,within an hour,时尚白金双卧套房I/太古里Taikoo li/兰桂坊 Lan Kwai Fong/春熙路Chunxi,TFsuites,1,https://www.airbnb.com/rooms/22268104?location=Chengdu%2C%20Sichuan%2C%20China,10,96
True,5,2.0,30.651019232645133,59165465,1.0,1.0,,10,1.0,February 2016,100%,22480426,26,10,104.08443813831575,44,33,within an hour,【以梦为马】市中心/太古里/春熙路/,Miley,1,https://www.airbnb.com/rooms/22480426?location=Chengdu%2C%20Sichuan%2C%20China,10,100
True,5,4.0,30.645662086569857,26781893,1.0,1.0,..,10,1.0,January 2015,100%,18171205,971,10,104.08402795858773,40,18,within an hour,〖拾意〗Loft公寓近太古里 春熙路 兰桂坊[City Center Loft Apartment],Janet,1,https://www.airbnb.com/rooms/18171205?location=Chengdu%2C%20Sichuan%2C%20China,10,97
True,,2.0,30.651575604116918,119591088,1.0,1.0,"每年旅行,争取30岁之前环游世界。
酷爱纹身,沉迷后摇无可自拔的小学老师。",10,1.0,March 2017,100%,22724707,234,10,104.08063372201974,32,42,within an hour,【LESS IS MORE】城市中心的小花园/地铁春熙路直达/太古里IFS北欧公寓,安妮,1,https://www.airbnb.com/rooms/22724707?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,5,6.0,30.654835250678108,156854488,3.0,2.0,,10,3.0,October 2017,,22218301,378,10,104.08486623503734,210,32,,【俯瞰全景太古里】春熙路&amp;太古里&amp;大慈寺&amp;ifs正上方/140平品质低奢三房,佳英,1,https://www.airbnb.com/rooms/22218301?location=Chengdu%2C%20Sichuan%2C%20China,10,99
False,,2.0,30.650768762988,163285238,1.0,1.0,"        我和老公都是非常热爱旅行的人,我们热爱生活和艺术,近五年去过近30个国家旅行,无论是在神秘的中东伊斯法罕和阿布扎比,还是在大家熟悉的巴黎和纽约,我们都尽可能选择体验当地的airbnb,六年前第一次bnb体验,就倾心于其特有的独特性,舒适性和本地化,当然还有热情的房东。想回来就要立即自己开一间属于自己的小屋,可以接待来自世界各地的朋友。万恶的拖延癌害得我直到今天才把这间小屋做出来,虽然来的晚,但是我们很用心,希望您愿意挑选这里作为在成都的家。",10,1.0,December 2017,100%,22337403,95,10,104.08482334988949,45,17,within an hour,【Nice 好时】下楼就是太古里/春熙路/市中心双地铁口/ 50平米全新精装 /密码入住/新房特价!,璇子,1,https://www.airbnb.com/rooms/22337403?location=Chengdu%2C%20Sichuan%2C%20China,10,100
False,4.5,8.0,30.646609393551973,108334306,3.0,2.0,"地地道道的成都人。00年去重庆大学读过四年书,05年去澳大利亚悉尼读书和生活了七年半,13年回国在杭州享受了1年多的西湖美景和美女,14年在自己开的小店里欣赏了2年的大理的风花雪月,16年最后还是安定到生我养我的天府之国。爱生活,爱旅行,爱运动,爱交友,爱一切美好的事物。真心希望可以和远道而来的你交朋友。",10,4.0,December 2016,100%,20046533,951,10,104.08114808270602,63,18,within an hour,"130平跃层三房公寓,紧邻春熙路,宽窄巷子,锦里,近地铁二三号站",Randy,1,https://www.airbnb.com/rooms/20046533?location=Chengdu%2C%20Sichuan%2C%20China,10,93
